time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
1938994.1096439,155589240785.71,12.252703705095,10.143975739448,373.38173427736,363842.38862906,9.9999797272
1979016.8535304,171148133277.12,12.252703759043,10.143975747117,373.38171346908,400226.63530454,9.9999799224033
2023041.8718056,188262911473.37,12.252703812545,10.143975755021,373.38169239102,440249.30769188,9.9999801235818
2071469.3919083,207089160125.58,12.252703871061,10.143975763231,373.38166933802,484274.24857982,9.9999803325281
2124739.6640212,227798018522.63,12.252703944913,10.143975772304,373.38164119538,532701.68573923,9.9999805634531
2183336.9633454,250577741513.44,12.252704040158,10.143975783286,373.38160625663,585971.87069272,9.9999808429807
2247793.9926021,275635414952.46,12.252704153479,10.143975796215,373.3815656471,644569.0789725,9.9999811720449
2318696.7247844,303198838345.29,12.252704275722,10.143975810837,373.38152213665,709026.01325835,9.9999815442252
2396689.730185,333518590845.52,12.2527043988,10.143975825921,373.38147807192,779928.64452654,9.9999819281361
2482482.0361256,366870307154.25,12.252704519317,10.143975841422,373.38143436893,857921.54282777,9.999982322677
2576853.5726602,403557180824.41,12.252704638048,10.143975856841,373.38139068938,943713.73414618,9.9999827151219
2680662.2628484,443912722495.26,12.252704757997,10.143975872629,373.38134607296,1038085.1492755,9.9999831169636
2794851.8220553,488303795112.56,12.252704880501,10.143975888948,373.38130015369,1141893.7116325,9.9999835323213
2920460.337183,537133949003.85,12.252705005247,10.143975905724,373.38125297239,1256083.1364274,9.9999839592958
3000000,340131735398.99,12.252705081725,10.143975916424,373.38122403909,795395.3739597,9.9999842316332
